datetime,cart,Record Count
"Jun 13, 2021","{""cereal"":0,""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""fuxwlxzb78m"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1
"Jun 13, 2021","{""banana_slice"":1,""chocpudding_slice"":1,""ferrero_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2axg8as83da"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 13, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1,""cereal"":1}",1
"Jun 13, 2021","{""custom"":[{""title"":""เค้กขนาด 3 ปอนด์/ 1 ชั้น / รสชาติ Strawberry KISS  "",""price"":3500,""quantity"":1,""id"":""eccc8euphj7""}]}",1
"Jun 13, 2021","{""custom"":[{""title"":""Sweetheart size L / ด้านนอกwhite choc สีขาว /รสชาติ Banana Nutella "",""price"":2050,""quantity"":1,""id"":""bekk2n5xzn4""}],""cereal"":0}",1
"Jun 13, 2021","{""banana-1lb#extraferrero"":1}",1
"Jun 13, 2021","{""loveislove&chocolate"":1,""loveislove&caramelly"":1}",1
"Jun 13, 2021","{""chocpudding-1lb"":0,""chocpudding-1lb#extraferrero"":1}",1
"Jun 13, 2021","{""cereal"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""5olfcchs8i"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 13, 2021","{""coconut_slice"":1,""blackout_slice"":1,""valrhona"":1}",1
"Jun 13, 2021","{""loveislove&doubletrouble,sexyback,cereal"":1}",1
"Jun 13, 2021","{""pbj"":1,""cupc"":1}",1
"Jun 13, 2021","{""loveislove&chocolate"":1}",4
"Jun 13, 2021","{""custom"":[{""title"":""1lb Red velvet cake"",""price"":1500,""quantity"":1,""id"":""ocgxyanzzve""}],""candy"":1}",1
"Jun 13, 2021","{""kiss-1lb"":1}",2
"Jun 13, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""440pqszw85l"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 13, 2021","{""cereal"":1,""candy"":1,""hella"":2,""deathchoc"":2}",1
"Jun 13, 2021","{""loveislove&chocolate"":1,""candy"":0}",1
"Jun 13, 2021","{""pbj"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""urcar7hbtw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 13, 2021","{""loveislove&caramelly"":1,""loveislove&chococrunch"":1,""loveislove&chocolate"":2}",1
"Jun 13, 2021","{""custom"":[{""title"":""1 Lb Red velvet​cake​***ตกเเต่ง​ lady in pink สีชมพู​ 02***"",""price"":1800,""quantity"":1,""id"":""6t8530lq267""}]}",1
"Jun 13, 2021","{""custom"":[{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 2***"",""price"":950,""quantity"":1,""id"":""08vx42i6bvd""}]}",1
"Jun 13, 2021","{""coconut-1lb"":1}",2
"Jun 13, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",2
"Jun 12, 2021","{""deathchoccake-1lb"":0,""deathchoccake-2lb"":1}",1
"Jun 12, 2021","{""cereal"":1,""soft"":[{""count"":""0"",""price"":80,""quantity"":1,""id"":""bcutqjvizsd"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 12, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""8ubaasqqwt"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":12,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Jun 12, 2021","{""blackout-1lb"":1}",1
"Jun 12, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""45f5jnp4s8w"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 12, 2021","{""cupc"":1}",1
"Jun 12, 2021","{""loveislove&sexyback,triplec,candy"":1}",1
"Jun 12, 2021","{""heart-S&ganache.gold"":1}",1
"Jun 12, 2021","{""ferrero-1lb"":1}",1
"Jun 12, 2021","{""coconut-1lb"":1}",1
"Jun 12, 2021","{""kiss-1lb"":1}",1
"Jun 12, 2021","{""bannutella~l"":1,""carrot_slice"":2}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""2woty75wxgz""}],""kiss_slice"":1}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""zi2cmdnby9""}],""kiss_slice"":1}",1
"Jun 12, 2021","{""bancheese~s"":1,""bannutella~s"":1}",1
"Jun 12, 2021","{""cereal"":1,""pbj"":1}",1
"Jun 12, 2021","{""hella"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""i0wzs940ag"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 12, 2021","{""chocpudding-1lb"":1}",3
"Jun 12, 2021","{""candy"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""o6wcsw8ujwn"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 12, 2021","{""custom"":[{""title"":""เค้กหัวใจ 2 ชั้น / เค้กสีขาว /รสชาติ Chocolate pudding / มุกตกแต่งสีทอง / และเชอร์รี่"",""price"":5000,""quantity"":1,""id"":""l2rchn429g""}]}",1
"Jun 12, 2021","{""kiss-1lb"":1,""coconut_slice"":1}",1
"Jun 12, 2021","{""cereal"":4}",1
"Jun 12, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""en7ld1wu988"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 12, 2021","{""pbj"":2,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""qmw1h9l9muh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""coconut_slice"":1}",1
"Jun 12, 2021","{""candy"":0,""custom"":[{""title"":""(Love is Love)  1 Mama OG, 1 Conflake, 1 Sexy Back, 1 Baby OG, 1 Cereal ice cream, 1 milk ice cream "",""price"":620,""quantity"":1,""id"":""qkbfht0b50s""}]}",1
"Jun 12, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""8yaujos5kgj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""ryu1pwz4yx"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 12, 2021","{""hella"":4}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love​ is​ Love​"",""price"":620,""quantity"":1,""id"":""q3mf2tvi4v""}]}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""eeu81xyyhw""}],""candy"":0}",1
"Jun 12, 2021","{""mixedberry-2lb"":1}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love​ is​ Love​"",""price"":620,""quantity"":1,""id"":""8vu78necz67""}]}",1
"Jun 12, 2021","{""chocpudding-2lb"":1}",1
"Jun 12, 2021","{""hella"":2}",1
"Jun 12, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""f8duwumxxc4"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":2,""candy"":2,""cereal"":1}",1
"Jun 12, 2021","{""candy"":3,""cereal"":3}",1
"Jun 12, 2021","{""deathchoccake-1lb"":1,""candy"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pviq9vlh5d"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bannutella~s"":0}",1
"Jun 12, 2021","{""candy"":0,""custom"":[{""title"":""(Love is Love)  2 Triple C, 2 Conflake, 1 Cereal ice cream, 1 milk ice cream "",""price"":620,""quantity"":1,""id"":""pplqkck2dz""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""x4v8lax4a6c"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 12, 2021","{""candy"":0,""custom"":[{""title"":""(Love is Love) 2 sexy back,  2 marshmallow conflake, 2 Milk Candy Ice Cream "",""price"":620,""quantity"":1,""id"":""f9ilql91d5e""}],""bancheese~l"":2,""bannutella~l"":1,""banultimate~l"":1}",1
"Jun 12, 2021","{""pbj"":2,""cupc"":1,""coconut_slice"":1,""soft"":[{""count"":""0"",""price"":360,""quantity"":1,""id"":""3kqywntl54i"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}],""candy"":1,""cereal"":1}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love is love 2 sets"",""price"":1240,""quantity"":1,""id"":""8pmirsbqnb3""}],""deathchoccake-1lb"":2}",1
"Jun 12, 2021","{""hella"":1,""salt"":1}",1
"Jun 12, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ji1eiujz0k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4136j8j1k86"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cereal"":0}",1
"Jun 12, 2021","{""pbj"":1,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""mysd1p9pal"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 12, 2021","{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":1,""id"":""26ts6ak8pip""}]}",1
"Jun 12, 2021","{""berry-2lb"":1}",1
"Jun 11, 2021","{""heart-S&ganache.gold"":1}",1
"Jun 11, 2021","{""chocpudding-2lb"":1}",2
"Jun 11, 2021","{""pbj"":1,""deathcake"":1}",1
"Jun 11, 2021","{""bancheese~l"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""ai51c8w79zs"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""fjku9q5xe47"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 11, 2021","{""hella"":1,""pbj"":1,""redvelvet"":1,""deathchoc"":1,""peanut"":1}",1
"Jun 11, 2021","{""hella"":1,""redvelvet"":1}",1
"Jun 11, 2021","{""cupccake-1lb"":1}",1
"Jun 11, 2021","{""berry-1lb"":0,""carrot-1lb"":1}",1
"Jun 11, 2021","{""hella"":4,""banana_slice"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""3zpwn612mm9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""bannutella~s"":2}",1
"Jun 11, 2021","{""kiss-1lb"":1}",1
"Jun 11, 2021","{""coconut-1lb"":1}",2
"Jun 11, 2021","{""cereal"":1,""cupc"":1}",1
"Jun 11, 2021","{""cereal"":1,""candy"":1}",1
"Jun 11, 2021","{""cereal"":3,""candy"":3}",1
"Jun 11, 2021","{""chocpudding-2lb#flower"":0,""chocpudding-2lb#dearest"":1}",1
"Jun 11, 2021","{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""c1fn7ywswqr"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 11, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""npchk1zfhl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 11, 2021","{""banultimate~l"":1}",1
"Jun 11, 2021","{""custom"":[{""title"":""เค้ก​2​ชั้น​ ชั้นบน​chocolate​ pudding​ ชั้นล่าง banana​ nutella​ ตกแต่ง​lady​ in​ pink​ with​ flower​ สีชมพู​"",""price"":4500,""quantity"":1,""id"":""9xnv9eb2d7r""}],""cereal"":0,""candy"":0}",1
"Jun 11, 2021","{""hella"":1,""cupc"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""zooiz7jez1s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""bannutella~s"":1}",1
"Jun 11, 2021","{""bannutella~s"":2}",1
"Jun 11, 2021","{""custom"":[{""title"":""2 lb Young coconut cake​*** lady in pink with flowersสีขาว เนื้อ​มะพร้าว​ด้านบน​***"",""price"":300,""quantity"":0,""id"":""m2tux049rq""},{""title"":""2 lb Young coconut cake​*** lady in pink with flowersสีขาว เนื้อ​มะพร้าว​ด้านบน​***"",""price"":3000,""quantity"":1,""id"":""ltos46outeg""}]}",1
"Jun 11, 2021","{""berry-1lb"":1}",1
"Jun 11, 2021","{""cupccake-1lb"":1,""valrhona"":1}",1
"Jun 11, 2021","{""cereal"":0,""ladypink-3lb#berries&banana,banana.pink"":0,""ladypink-3lb#berries&banana,banana.white"":1}",1
"Jun 11, 2021","{""custom"":[{""title"":""เค้ก​ Red​ velvet​ 1​ปอนด์​ ตกแต่ง​ Lady​ in​ pink​ สี​เขียว​มิ้น"",""price"":1800,""quantity"":1,""id"":""t2quxx9f0ho""}]}",1
"Jun 11, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pdqpxf2wjf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""skrn0y9anh9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""pd6qe1lyctn"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 11, 2021","{""chocpudding-1lb#dearest"":1}",1
"Jun 11, 2021","{""cake"":[{""count"":""8"",""price"":1620,""quantity"":1,""id"":""c5q00w4ezzs"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":0,""id"":""03rjcjz7nv4d"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 11, 2021","{""deathcake"":1,""berry_slice"":1}",1
"Jun 11, 2021","{""hella"":3,""cupc"":2}",1
"Jun 11, 2021","{""valrhona"":1}",1
"Jun 11, 2021","{""cereal"":1,""bannuts~s"":0,""banog~s"":1}",1
"Jun 11, 2021","{""cupc"":1,""salt"":4,""deathchoc"":1,""cereal"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""tcr07dhc6af"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""}]}",1
"Jun 11, 2021","{""carrot-1lb"":1}",1
"Jun 11, 2021","{""chocpudding-1lb"":1}",1
"Jun 11, 2021","{""soft"":[{""count"":""0"",""price"":90,""quantity"":1,""id"":""hwuh8evv1ui"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 11, 2021","{""salt"":1,""cupc"":2}",1
"Jun 11, 2021","{""banana-2lb"":1}",1
"Jun 11, 2021","{""coconut-2lb"":1}",1
"Jun 10, 2021","{""deathchoccake-2lb"":1}",1
"Jun 10, 2021","{""cereal"":1,""candy"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""xv2ecwxnf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":6,""DOUBLE TROUBLE"":0,""MAMA OG"":6,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7gk8l91qnh8"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 10, 2021","{""custom"":[{""title"":""1 lb chocolate pudding cake​***ตกเเต่งlady in pink ชมพู​ 02***"",""price"":2800,""quantity"":0,""id"":""yd8apvdvbps""},{""title"":""2lb chocolate pudding cake​***ตกเเต่งlady in pink ชมพู​ 02***"",""price"":2800,""quantity"":1,""id"":""5ikknyak5wd""}]}",1
"Jun 10, 2021","{""care"":1,""cereal"":1,""candy"":1}",1
"Jun 10, 2021","{""heart-S&redvelvet.pink"":1}",1
"Jun 10, 2021","{""coconut-1lb"":1}",1
"Jun 10, 2021","{""custom"":[{""title"":""1 Lb quarantine death by choc​ cookie cake​***ตกเเต่ง​เเบบที่ 2***"",""price"":950,""quantity"":1,""id"":""8hnrwudqgvw""}]}",1
"Jun 10, 2021","{""deathchoccake-1lb"":1}",1
"Jun 10, 2021","{""cereal"":1,""candy"":1,""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vpmrxju6dmn"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 10, 2021","{""mixedberry-1lb"":0,""mixedberry-2lb"":1}",1
"Jun 10, 2021","{""cereal"":1,""hella"":1,""salt"":1,""soft"":[{""count"":""0"",""price"":170,""quantity"":1,""id"":""9xbf1mj1omm"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 10, 2021","{""cereal"":5}",1
"Jun 10, 2021","{""chocpudding-2lb#dearest"":1}",1
"Jun 10, 2021","{""candy"":1}",1
"Jun 10, 2021","{""chocpudding-1lb"":1}",1
"Jun 10, 2021","{""candy"":2}",1
"Jun 10, 2021","{""candy"":1,""cereal"":2,""ferrero_slice"":1}",1
"Jun 10, 2021","{""cereal"":10,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""oe249ybxv5q"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":12,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Jun 10, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ordec1hzv2"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""krr46i6zxy"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
